id_lot;nb_piece;typologie;prix_tva_reduite;prix_tva_normale;prix_HT;prix_m2_HT;prix_m2_TTC;surface;etage;orientation;exterieur;balcony;garden;parking;nom_programme;ville;departement;date_fin_programme;adresse_entiere;promoteur;date_extraction
46_3__1_PRELUDE_Bouygues;2;Appartement;;273500;227916.67;4900.38;5880.46;46.51;3;O;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
40_5_PRELUDE_Bouygues;2;Appartement;;277500;231250;5645.75;6774.9;40.96;5;O;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
64_None_PRELUDE_Bouygues;3;Maison;285290;324500.4739;270417.06;4165.39;4998.47;64.92;;SE;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
67_None_PRELUDE_Bouygues;3;Maison;287048;326500.0948;272083.41;4050.67;4860.8;67.17;;NE;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
64_1_PRELUDE_Bouygues;3;Appartement;288806;328499.7156;273749.76;4216.72;5060.07;64.92;1;SE;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
64_2_PRELUDE_Bouygues;3;Appartement;289685;329499.5261;274582.94;4229.56;5075.47;64.92;2;SE;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
64_3_PRELUDE_Bouygues;3;Appartement;290828;330799.6209;275666.35;4246.25;5095.5;64.92;3;SE;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
67_3_PRELUDE_Bouygues;3;Appartement;292323;332500.0948;277083.41;4131.26;4957.51;67.07;3;NO;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
64_1__1_PRELUDE_Bouygues;3;Appartement;292323;332500.0948;277083.41;4291.87;5150.25;64.56;1;NO;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
64_2__1_PRELUDE_Bouygues;3;Appartement;294081;334499.7156;278749.76;4317.69;5181.22;64.56;2;NO;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
64_None__1_PRELUDE_Bouygues;3;Maison;294960;335499.5261;279582.94;4330.59;5196.71;64.56;;NO;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
65_1_PRELUDE_Bouygues;3;Appartement;294960;335499.5261;279582.94;4256.74;5108.09;65.68;1;SO;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
64_3__1_PRELUDE_Bouygues;3;Appartement;295136;335699.7156;279749.76;4333.17;5199.81;64.56;3;NO;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
65_2_PRELUDE_Bouygues;3;Appartement;297598;338500.0948;282083.41;4300.05;5160.06;65.6;2;SO;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
65_3_PRELUDE_Bouygues;3;Appartement;298477;339499.9052;282916.59;4312.75;5175.3;65.6;3;SO;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
65_None_PRELUDE_Bouygues;3;Maison;299356;340499.7156;283749.76;4325.45;5190.54;65.6;;SO;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
68_3_PRELUDE_Bouygues;3;Appartement;303690;345429.3839;287857.82;4193.12;5031.75;68.65;3;NE;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
78_1_PRELUDE_Bouygues;4;Appartement;315181;358499.7156;298749.76;3812.53;4575.03;78.36;1;NE;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
84_2_PRELUDE_Bouygues;4;Appartement;326610;371499.5261;309582.94;3653.76;4384.51;84.73;2;SE;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
78_2_PRELUDE_Bouygues;4;Appartement;326610;371499.5261;309582.94;3950.78;4740.93;78.36;2;NE;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
78_3_PRELUDE_Bouygues;4;Appartement;331006;376499.7156;313749.76;4003.95;4804.74;78.36;3;NE;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
80_1_PRELUDE_Bouygues;4;Appartement;331885;377499.5261;314582.94;3907.86;4689.44;80.5;1;SO;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
77_5_PRELUDE_Bouygues;4;Appartement;339798;386500.0948;322083.41;4158.06;4989.67;77.46;5;NE;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
62_5_PRELUDE_Bouygues;3;Appartement;;348500;290416.67;4681.87;5618.25;62.03;5;NE;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
62_4_PRELUDE_Bouygues;3;Appartement;;349500;291250;4695.31;5634.37;62.03;4;NE;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
81_5_PRELUDE_Bouygues;4;Appartement;354216;402899.7156;335749.76;4123.68;4948.41;81.42;5;NO;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
81_4_PRELUDE_Bouygues;4;Appartement;360458;409999.6209;341666.35;4175.83;5011;81.82;4;NO;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
67_5_PRELUDE_Bouygues;3;Appartement;;369500;307916.67;4567.14;5480.57;67.42;5;SO;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
67_4_PRELUDE_Bouygues;3;Appartement;;374500;312083.33;4628.94;5554.73;67.42;4;SO;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
86_4_PRELUDE_Bouygues;4;Appartement;380240;432500.4739;360417.06;4168.6;5002.32;86.46;4;SE;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
86_5_PRELUDE_Bouygues;4;Appartement;383756;436499.7156;363749.76;4207.15;5048.57;86.46;5;SE;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
92_4_PRELUDE_Bouygues;4;Appartement;391669;445500.2844;371250.24;3993.66;4792.39;92.96;4;NE;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
72_5_PRELUDE_Bouygues;3;Appartement;;392500;327083.33;4527.1;5432.53;72.25;5;SE;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
72_4_PRELUDE_Bouygues;3;Appartement;;393500;327916.67;4538.64;5446.37;72.25;4;SE;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
94_5_PRELUDE_Bouygues;4;Appartement;403977;459499.9052;382916.59;4068.39;4882.06;94.12;5;NE;FALSE;FALSE;FALSE;1;PRELUDE;Lyon;69;aout 2024;280 BOULEVARD PINEL 69008 Lyon;Bouygues;08/11/2021
30_5_PREAMBULE_Bouygues;1;Appartement;;165000;137500;4572.66;5487.2;30.07;5;E;TRUE;TRUE;FALSE;0;PREAMBULE;V̩nissieux;69;mai 2023;103 AVENUE JULES GUESDE 69200 V̩nissieux;Bouygues;08/11/2021
67_1_PREAMBULE_Bouygues;3;Appartement;;265500;221250;3271.48;3925.77;67.63;1;S;TRUE;FALSE;FALSE;1;PREAMBULE;V̩nissieux;69;mai 2023;103 AVENUE JULES GUESDE 69200 V̩nissieux;Bouygues;08/11/2021
62_1_PREAMBULE_Bouygues;3;Appartement;;266500;222083.33;3563.02;4275.63;62.33;1;E;TRUE;FALSE;FALSE;1;PREAMBULE;V̩nissieux;69;mai 2023;103 AVENUE JULES GUESDE 69200 V̩nissieux;Bouygues;08/11/2021
64_1_PREAMBULE_Bouygues;3;Appartement;;270500;225416.67;3477.58;4173.09;64.82;1;O;FALSE;TRUE;FALSE;1;PREAMBULE;V̩nissieux;69;mai 2023;103 AVENUE JULES GUESDE 69200 V̩nissieux;Bouygues;08/11/2021
62_2_PREAMBULE_Bouygues;3;Appartement;;283500;236250;3790.31;4548.37;62.33;2;E;TRUE;FALSE;FALSE;1;PREAMBULE;V̩nissieux;69;mai 2023;103 AVENUE JULES GUESDE 69200 V̩nissieux;Bouygues;08/11/2021
64_4_PREAMBULE_Bouygues;3;Appartement;;296500;247083.33;3813.01;4575.62;64.8;4;S;TRUE;FALSE;FALSE;1;PREAMBULE;V̩nissieux;69;mai 2023;103 AVENUE JULES GUESDE 69200 V̩nissieux;Bouygues;08/11/2021
67_3_PREAMBULE_Bouygues;3;Appartement;;297500;247916.67;3673.93;4408.71;67.48;3;E;TRUE;FALSE;FALSE;1;PREAMBULE;V̩nissieux;69;mai 2023;103 AVENUE JULES GUESDE 69200 V̩nissieux;Bouygues;08/11/2021
67_2_PREAMBULE_Bouygues;3;Appartement;;304500;253750;3760.37;4512.45;67.48;2;S;TRUE;FALSE;FALSE;1;PREAMBULE;V̩nissieux;69;mai 2023;103 AVENUE JULES GUESDE 69200 V̩nissieux;Bouygues;08/11/2021
70_PREAMBULE_Bouygues;3;Appartement;;309500;257916.67;3664.11;4396.93;70.39;0;S;FALSE;FALSE;FALSE;1;PREAMBULE;V̩nissieux;69;mai 2023;103 AVENUE JULES GUESDE 69200 V̩nissieux;Bouygues;08/11/2021
82_1_PREAMBULE_Bouygues;4;Appartement;;315500;262916.67;3189.96;3827.95;82.42;1;O;FALSE;TRUE;FALSE;1;PREAMBULE;V̩nissieux;69;mai 2023;103 AVENUE JULES GUESDE 69200 V̩nissieux;Bouygues;08/11/2021
81_4_PREAMBULE_Bouygues;4;Appartement;;325500;271250;3338.87;4006.65;81.24;4;O;FALSE;TRUE;FALSE;1;PREAMBULE;V̩nissieux;69;mai 2023;103 AVENUE JULES GUESDE 69200 V̩nissieux;Bouygues;08/11/2021
86_2_ANAGRAM'_Bouygues;4;Appartement;206506;234888.3412;195740.28;2261.59;2713.9;86.55;2;Traversant;FALSE;TRUE;FALSE;1;ANAGRAM';Givors;69;novembre 2022;53 RUE YVES FARGE 69700 Givors;Bouygues;08/11/2021
